# power spectrum of chi
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.024922e-01   nan   1.790566e-04   0.000000e+00   744
  2.033844e-01   nan   1.672753e-04   0.000000e+00   408
  2.045360e-01   -nan   2.397127e-04   0.000000e+00   632
  2.057323e-01   nan   4.070930e-04   0.000000e+00   750
  2.067055e-01   -nan   2.800497e-04   0.000000e+00   312
  2.077901e-01   nan   4.134544e-04   0.000000e+00   876
  2.088627e-01   -nan   2.699612e-04   0.000000e+00   552
  2.100714e-01   -nan   2.232569e-04   0.000000e+00   696
  2.108948e-01   -nan   2.464333e-04   0.000000e+00   576
  2.120153e-01   nan   2.609135e-04   0.000000e+00   576
  2.129717e-01   nan   3.496249e-04   0.000000e+00   648
  2.141275e-01   -nan   3.499526e-04   0.000000e+00   672
  2.154035e-01   -nan   1.484369e-04   0.000000e+00   480
  2.162203e-01   nan   2.298725e-04   0.000000e+00   726
  2.172719e-01   nan   2.604754e-04   0.000000e+00   792
  2.184110e-01   -nan   3.613482e-04   0.000000e+00   768
  2.196115e-01   -nan   2.953162e-04   0.000000e+00   672
  2.207122e-01   -nan   1.980919e-04   0.000000e+00   608
  2.215090e-01   -nan   1.901742e-04   0.000000e+00   624
  2.226458e-01   -nan   2.471298e-04   0.000000e+00   684
  2.237515e-01   nan   3.650394e-04   0.000000e+00   768
  2.247805e-01   nan   2.918465e-04   0.000000e+00   744
  2.260067e-01   -nan   1.837639e-04   0.000000e+00   750
  2.269004e-01   -nan   2.731405e-04   0.000000e+00   600
  2.278668e-01   -nan   2.900260e-04   0.000000e+00   600
  2.290609e-01   -nan   3.342370e-04   0.000000e+00   1008
  2.300091e-01   -nan   1.853794e-04   0.000000e+00   696
  2.310598e-01   nan   2.448944e-04   0.000000e+00   624
  2.321161e-01   nan   3.810867e-04   0.000000e+00   840
  2.333161e-01   -nan   2.592988e-04   0.000000e+00   816
  2.342895e-01   -nan   1.722323e-04   0.000000e+00   744
  2.352725e-01   -nan   3.044784e-04   0.000000e+00   510
  2.364600e-01   nan   2.923243e-04   0.000000e+00   1020
  2.375651e-01   nan   2.358767e-04   0.000000e+00   912
  2.386545e-01   nan   3.494646e-04   0.000000e+00   752
  2.395554e-01   nan   2.899739e-04   0.000000e+00   888
  2.407847e-01   -nan   1.871190e-04   0.000000e+00   768
  2.417902e-01   -nan   3.400117e-04   0.000000e+00   720
  2.429474e-01   nan   2.997302e-04   0.000000e+00   1056
  2.439739e-01   nan   2.073660e-04   0.000000e+00   504
  2.448149e-01   nan   3.238061e-04   0.000000e+00   774
  2.460177e-01   nan   3.114159e-04   0.000000e+00   1272
  2.471474e-01   -nan   2.040264e-04   0.000000e+00   744
  2.482007e-01   nan   3.331621e-04   0.000000e+00   768
  2.491671e-01   -nan   2.818117e-04   0.000000e+00   840
  2.502524e-01   -nan   1.910608e-04   0.000000e+00   924
  2.512975e-01   -nan   3.368397e-04   0.000000e+00   936
  2.523246e-01   nan   2.340909e-04   0.000000e+00   840
  2.533592e-01   nan   2.783067e-04   0.000000e+00   1008
  2.546741e-01   nan   3.141824e-04   0.000000e+00   696
  2.554991e-01   -nan   2.792539e-04   0.000000e+00   974
  2.567249e-01   -nan   3.708818e-04   0.000000e+00   1152
  2.577905e-01   -nan   1.451270e-04   0.000000e+00   816
  2.586193e-01   -nan   3.192631e-04   0.000000e+00   816
  2.597343e-01   nan   2.819236e-04   0.000000e+00   1152
  2.609102e-01   nan   2.538280e-04   0.000000e+00   912
  2.619795e-01   -nan   3.084009e-04   0.000000e+00   1056
  2.628951e-01   -nan   2.637380e-04   0.000000e+00   624
  2.641263e-01   -nan   3.294434e-04   0.000000e+00   1260
  2.651889e-01   nan   1.987063e-04   0.000000e+00   894
  2.662268e-01   nan   3.404546e-04   0.000000e+00   1176
  2.672651e-01   -nan   2.817955e-04   0.000000e+00   840
  2.684469e-01   -nan   3.203017e-04   0.000000e+00   1440
  2.696879e-01   -nan   1.800755e-04   0.000000e+00   864
  2.706288e-01   -nan   3.090184e-04   0.000000e+00   1056
  2.715652e-01   nan   1.821932e-04   0.000000e+00   624
  2.727026e-01   -nan   3.373903e-04   0.000000e+00   1496
  2.737902e-01   nan   2.382095e-04   0.000000e+00   936
  2.747584e-01   -nan   3.448524e-04   0.000000e+00   966
  2.758003e-01   -nan   2.444454e-04   0.000000e+00   936
  2.768946e-01   nan   3.023659e-04   0.000000e+00   1248
  2.780150e-01   nan   2.131545e-04   0.000000e+00   1044
  2.790590e-01   nan   3.301832e-04   0.000000e+00   1392
  2.798858e-01   nan   2.543076e-04   0.000000e+00   600
  2.810686e-01   -nan   2.889202e-04   0.000000e+00   1416
  2.821776e-01   nan   3.109873e-04   0.000000e+00   1152
  2.833013e-01   -nan   2.983435e-04   0.000000e+00   936
  2.842066e-01   nan   3.199880e-04   0.000000e+00   870
  2.852822e-01   -nan   2.682972e-04   0.000000e+00   1368
  2.864759e-01   -nan   3.527408e-04   0.000000e+00   1632
  2.874960e-01   -nan   1.531403e-04   0.000000e+00   816
  2.886002e-01   nan   3.493750e-04   0.000000e+00   1200
  2.895637e-01   nan   3.340437e-04   0.000000e+00   1184
  2.905424e-01   -nan   2.535173e-04   0.000000e+00   984
  2.917431e-01   -nan   3.095187e-04   0.000000e+00   1572
  2.928317e-01   -nan   1.704573e-04   0.000000e+00   840
  2.938462e-01   -nan   3.964051e-04   0.000000e+00   1392
  2.949173e-01   -nan   2.910404e-04   0.000000e+00   1158
  2.958733e-01   -nan   2.650148e-04   0.000000e+00   1272
  2.970245e-01   -nan   2.700738e-04   0.000000e+00   1320
  2.981057e-01   nan   2.642642e-04   0.000000e+00   1104
  2.991345e-01   nan   2.991100e-04   0.000000e+00   1392
  3.002142e-01   -nan   3.235176e-04   0.000000e+00   1296
  3.013263e-01   -nan   3.378059e-04   0.000000e+00   1392
  3.023697e-01   -nan   2.478076e-04   0.000000e+00   1104
  3.033352e-01   -nan   3.121373e-04   0.000000e+00   1320
  3.047103e-01   -nan   2.383747e-04   0.000000e+00   1422
  3.055886e-01   -nan   2.968823e-04   0.000000e+00   1212
  3.065976e-01   -nan   3.244122e-04   0.000000e+00   1280
  3.076341e-01   -nan   3.378014e-04   0.000000e+00   1272
  3.086275e-01   nan   2.923336e-04   0.000000e+00   1680
  3.098051e-01   -nan   2.762010e-04   0.000000e+00   1152
  3.108891e-01   -nan   3.198505e-04   0.000000e+00   1512
  3.120287e-01   -nan   1.350396e-04   0.000000e+00   912
  3.129295e-01   -nan   3.404072e-04   0.000000e+00   1680
  3.141276e-01   -nan   3.015607e-04   0.000000e+00   1518
  3.150156e-01   -nan   2.791879e-04   0.000000e+00   1056
  3.159510e-01   -nan   2.819026e-04   0.000000e+00   1344
  3.171602e-01   -nan   3.027018e-04   0.000000e+00   1680
  3.182542e-01   -nan   2.982813e-04   0.000000e+00   1656
  3.194496e-01   nan   2.535438e-04   0.000000e+00   1140
  3.203471e-01   -nan   2.935844e-04   0.000000e+00   1368
  3.214031e-01   -nan   3.339540e-04   0.000000e+00   1656
  3.224766e-01   -nan   3.420405e-04   0.000000e+00   1448
  3.236450e-01   -nan   3.213246e-04   0.000000e+00   1422
  3.247242e-01   -nan   3.547292e-04   0.000000e+00   1512
  3.256471e-01   -nan   2.704352e-04   0.000000e+00   1296
  3.267150e-01   -nan   2.469251e-04   0.000000e+00   1824
  3.278695e-01   -nan   3.201756e-04   0.000000e+00   1464
  3.290357e-01   -nan   2.857108e-04   0.000000e+00   1824
  3.301180e-01   nan   2.271545e-04   0.000000e+00   1416
  3.310596e-01   nan   3.327203e-04   0.000000e+00   1392
  3.320761e-01   nan   3.070292e-04   0.000000e+00   1464
  3.333163e-01   nan   3.001687e-04   0.000000e+00   1524
  3.342747e-01   -nan   2.766103e-04   0.000000e+00   1686
  3.353823e-01   -nan   3.293596e-04   0.000000e+00   1800
  3.363342e-01   -nan   2.614802e-04   0.000000e+00   1344
  3.373904e-01   -nan   3.050679e-04   0.000000e+00   1656
  3.384492e-01   nan   2.435812e-04   0.000000e+00   1488
  3.393692e-01   nan   2.431845e-04   0.000000e+00   1536
  3.406510e-01   nan   2.701504e-04   0.000000e+00   1760
  3.416443e-01   nan   3.004897e-04   0.000000e+00   1824
  3.427929e-01   nan   2.521668e-04   0.000000e+00   1560
  3.438981e-01   nan   2.896372e-04   0.000000e+00   1926
  3.449375e-01   nan   2.059701e-04   0.000000e+00   1272
  3.458862e-01   nan   3.461326e-04   0.000000e+00   1848
  3.471333e-01   -nan   2.796454e-04   0.000000e+00   1908
  3.480818e-01   nan   2.727572e-04   0.000000e+00   1488
  3.490826e-01   nan   3.076114e-04   0.000000e+00   1800
  3.501676e-01   nan   3.079147e-04   0.000000e+00   1752
  3.512069e-01   nan   3.274181e-04   0.000000e+00   1368
  3.522470e-01   -nan   3.077101e-04   0.000000e+00   2016
  3.533908e-01   nan   3.250175e-04   0.000000e+00   1542
  3.544465e-01   nan   3.182800e-04   0.000000e+00   2184
  3.556150e-01   nan   2.911540e-04   0.000000e+00   1776
  3.566245e-01   -nan   3.328330e-04   0.000000e+00   1568
  3.575866e-01   -nan   3.040802e-04   0.000000e+00   2040
  3.586336e-01   nan   3.250889e-04   0.000000e+00   1704
  3.597296e-01   nan   3.258779e-04   0.000000e+00   1512
  3.607629e-01   nan   2.779748e-04   0.000000e+00   2028
  3.619239e-01   nan   3.353090e-04   0.000000e+00   1968
  3.629854e-01   nan   3.401209e-04   0.000000e+00   1854
  3.640241e-01   nan   3.242399e-04   0.000000e+00   1632
  3.650887e-01   nan   3.331843e-04   0.000000e+00   2424
  3.661920e-01   nan   3.335309e-04   0.000000e+00   1560
  3.671248e-01   -nan   3.151863e-04   0.000000e+00   1728
  3.682519e-01   nan   3.364469e-04   0.000000e+00   2088
  3.693864e-01   nan   3.202615e-04   0.000000e+00   1968
  3.704299e-01   nan   3.170896e-04   0.000000e+00   2256
  3.714764e-01   nan   2.819278e-04   0.000000e+00   1728
  3.725689e-01   nan   2.779206e-04   0.000000e+00   1416
  3.735367e-01   -nan   2.929840e-04   0.000000e+00   2246
  3.746325e-01   nan   3.244766e-04   0.000000e+00   2148
  3.756808e-01   nan   2.740865e-04   0.000000e+00   1680
  3.766676e-01   nan   3.465026e-04   0.000000e+00   2280
  3.778537e-01   nan   3.226704e-04   0.000000e+00   2352
  3.789615e-01   nan   2.711236e-04   0.000000e+00   1632
  3.798379e-01   nan   3.102375e-04   0.000000e+00   1968
  3.810406e-01   nan   3.183038e-04   0.000000e+00   2112
  3.821557e-01   nan   2.391023e-04   0.000000e+00   2208
  3.832394e-01   nan   2.410869e-04   0.000000e+00   1974
  3.840948e-01   nan   2.358486e-04   0.000000e+00   1944
  3.852502e-01   nan   2.668356e-04   0.000000e+00   2160
  3.862517e-01   nan   2.495514e-04   0.000000e+00   2040
  3.873340e-01   nan   3.491282e-04   0.000000e+00   2352
  3.884441e-01   nan   2.900415e-04   0.000000e+00   1836
  3.894573e-01   nan   3.094028e-04   0.000000e+00   2352
  3.905949e-01   nan   3.245216e-04   0.000000e+00   2008
  3.916377e-01   nan   3.192506e-04   0.000000e+00   2464
  3.928005e-01   nan   2.574896e-04   0.000000e+00   2118
  3.937542e-01   nan   2.588417e-04   0.000000e+00   1848
  3.947359e-01   nan   3.425321e-04   0.000000e+00   2280
  3.959217e-01   nan   3.258299e-04   0.000000e+00   2472
  3.970297e-01   nan   2.177422e-04   0.000000e+00   2280
  3.979599e-01   nan   2.661531e-04   0.000000e+00   1992
  3.989630e-01   nan   2.798089e-04   0.000000e+00   2184
  4.001197e-01   nan   3.375462e-04   0.000000e+00   2352
  4.012342e-01   nan   3.557134e-04   0.000000e+00   2496
  4.023256e-01   nan   3.322404e-04   0.000000e+00   1770
  4.033045e-01   -nan   2.866710e-04   0.000000e+00   2568
  4.044813e-01   nan   3.516137e-04   0.000000e+00   2712
  4.055510e-01   nan   2.792321e-04   0.000000e+00   2448
  4.066191e-01   nan   2.353783e-04   0.000000e+00   2064
  4.075052e-01   nan   2.484471e-04   0.000000e+00   1944
  4.086540e-01   nan   3.069235e-04   0.000000e+00   2480
  4.098261e-01   -nan   3.334089e-04   0.000000e+00   2880
  4.108643e-01   nan   3.198271e-04   0.000000e+00   2304
  4.119486e-01   nan   2.938420e-04   0.000000e+00   1806
  4.129100e-01   nan   2.881694e-04   0.000000e+00   2856
  4.141149e-01   nan   2.763631e-04   0.000000e+00   2568
  4.150318e-01   nan   2.772689e-04   0.000000e+00   2112
  4.160297e-01   nan   2.670588e-04   0.000000e+00   2028
  4.171003e-01   nan   3.161190e-04   0.000000e+00   2712
  4.181874e-01   nan   3.405683e-04   0.000000e+00   2952
  4.193557e-01   nan   2.631468e-04   0.000000e+00   2112
  4.203002e-01   nan   3.083946e-04   0.000000e+00   2520
  4.214347e-01   nan   2.974528e-04   0.000000e+00   2376
  4.224680e-01   nan   2.384480e-04   0.000000e+00   2526
  4.235406e-01   nan   2.967422e-04   0.000000e+00   2664
  4.246026e-01   nan   3.539288e-04   0.000000e+00   2408
  4.256205e-01   nan   2.835108e-04   0.000000e+00   2568
  4.266587e-01   nan   2.672998e-04   0.000000e+00   2904
  4.277850e-01   nan   2.999179e-04   0.000000e+00   2544
