# power spectrum of phi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.830820e-01   7.569979e-14   1.854542e-04   3.717432e-15   456
  4.844414e-01   8.634487e-14   1.772485e-04   5.289558e-15   264
  4.851959e-01   8.691019e-14   1.923591e-04   4.776623e-15   384
  4.862943e-01   6.884577e-14   3.238501e-04   2.983947e-15   672
  4.875640e-01   8.373405e-14   1.937042e-04   6.646350e-15   240
  4.882967e-01   8.140523e-14   1.965613e-04   5.313591e-15   264
  4.893308e-01   6.637941e-14   2.424259e-04   3.078314e-15   624
  4.908739e-01   5.192852e-14   0.000000e+00   4.082057e-15   150
  4.914232e-01   8.505367e-14   2.716574e-04   3.787873e-15   600
  4.925819e-01   8.435012e-14   1.874909e-04   3.901467e-15   672
  4.938939e-01   7.088131e-14   1.763484e-04   4.270085e-15   336
  4.946248e-01   7.334503e-14   1.918157e-04   3.913924e-15   408
  4.957926e-01   8.311954e-14   1.913639e-04   4.728717e-15   408
  4.970915e-01   8.546561e-14   9.676385e-05   5.751923e-15   360
  4.978921e-01   7.611485e-14   3.552857e-04   4.516427e-15   456
  4.988592e-01   7.763080e-14   1.932065e-04   4.867842e-15   384
  5.000902e-01   5.646883e-14   1.783541e-04   3.341492e-15   348
  5.007554e-01   7.944147e-14   2.198754e-04   3.817142e-15   576
  5.020050e-01   6.868225e-14   1.810385e-04   3.638617e-15   504
  5.032833e-01   7.279768e-14   2.553443e-04   3.566420e-15   432
  5.043991e-01   7.536875e-14   3.473946e-04   3.964959e-15   576
  5.051948e-01   6.417493e-14   8.173934e-09   5.350392e-15   264
  5.064571e-01   5.865490e-14   2.764393e-04   2.280045e-15   768
  5.075549e-01   6.212742e-14   3.721752e-04   3.897671e-15   240
  5.084277e-01   6.567513e-14   3.282233e-04   6.915154e-15   192
  5.096990e-01   6.149368e-14   2.416124e-04   3.449109e-15   504
  5.106418e-01   7.958237e-14   3.255818e-04   4.379313e-15   590
  5.115460e-01   7.401877e-14   3.647966e-04   5.007235e-15   384
  5.126798e-01   7.550079e-14   3.048625e-04   4.137917e-15   504
  5.140486e-01   7.128187e-14   2.933830e-04   3.561776e-15   648
  5.153764e-01   6.225701e-14   7.967896e-05   3.272080e-15   504
  5.159117e-01   6.140190e-14   1.817627e-04   4.390378e-15   312
  5.168569e-01   7.031966e-14   2.618753e-04   3.634330e-15   576
  5.181545e-01   6.686974e-14   1.822405e-04   5.189772e-15   240
  5.189109e-01   6.412196e-14   1.841453e-04   2.715915e-15   552
  5.199816e-01   6.574545e-14   1.729082e-04   3.140162e-15   600
  5.215067e-01   6.347308e-14   2.111937e-04   3.380844e-15   600
  5.224237e-01   6.527268e-14   3.382099e-04   4.450170e-15   312
  5.233368e-01   6.841381e-14   2.945474e-04   3.363652e-15   480
  5.244775e-01   5.858082e-14   1.837693e-04   2.658578e-15   576
  5.254818e-01   6.456013e-14   2.959085e-04   4.353788e-15   408
  5.263729e-01   5.059718e-14   3.451909e-04   4.132033e-15   216
  5.275243e-01   6.102829e-14   2.643774e-04   3.369342e-15   516
  5.287578e-01   6.062984e-14   2.522429e-04   2.544358e-15   744
  5.300304e-01   7.411353e-14   1.684760e-04   4.117276e-15   462
  5.307494e-01   6.123246e-14   1.712315e-04   3.543407e-15   432
  5.318647e-01   6.487899e-14   1.588547e-04   3.380074e-15   648
  5.331761e-01   6.304018e-14   2.324340e-04   3.836830e-15   528
  5.342295e-01   7.055689e-14   2.799086e-04   3.361985e-15   600
