# power spectrum of B
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.818848e-01   1.504577e-18   2.247398e-04   8.320419e-20   264
  3.832590e-01   1.138234e-18   0.000000e+00   8.135830e-20   240
  3.837616e-01   1.011322e-18   5.619580e-09   9.113500e-20   96
  3.855656e-01   1.095294e-18   3.056310e-04   5.415647e-20   360
  3.864075e-01   1.478646e-18   2.253025e-04   1.211920e-19   168
  3.874713e-01   1.014388e-18   2.456032e-04   4.684271e-20   456
  3.887523e-01   9.623236e-19   4.995182e-09   7.834646e-20   108
  3.894728e-01   8.055967e-19   2.464311e-04   5.196257e-20   264
  3.903716e-01   1.100374e-18   2.198567e-04   7.401795e-20   264
  3.916025e-01   1.297398e-18   2.074668e-04   7.813816e-20   312
  3.931351e-01   1.164482e-18   1.541705e-04   8.427390e-20   270
  3.937775e-01   1.304347e-18   1.957388e-04   1.005299e-19   240
  3.949323e-01   1.175344e-18   2.421536e-04   7.068524e-20   384
  3.956334e-01   9.664613e-19   5.619580e-09   5.697531e-20   192
  3.969952e-01   1.271208e-18   1.942960e-04   8.804557e-20   240
  3.977852e-01   1.249683e-18   2.397927e-04   8.386847e-20   336
  3.992708e-01   1.132763e-18   2.413972e-04   6.426436e-20   480
  4.004761e-01   1.230716e-18   9.176735e-09   1.578727e-19   72
  4.011493e-01   1.301854e-18   2.353842e-04   1.166409e-19   240
  4.020650e-01   1.029853e-18   2.212289e-04   6.998964e-20   312
  4.031147e-01   7.616445e-19   2.390954e-04   3.987974e-20   240
  4.047009e-01   1.021620e-18   1.816506e-04   5.186120e-20   408
  4.053288e-01   1.045441e-18   1.663482e-04   5.384323e-20   336
  4.065560e-01   9.659220e-19   2.112212e-04   5.852595e-20   264
  4.071591e-01   5.687848e-19   0.000000e+00   3.596234e-20   144
  4.088370e-01   8.675292e-19   2.927651e-04   3.875085e-20   464
  4.097211e-01   1.009088e-18   2.328083e-04   7.246106e-20   168
  4.105939e-01   7.124726e-19   2.120376e-04   5.434212e-20   336
  4.121713e-01   8.318649e-19   2.227870e-04   4.444201e-20   414
  4.130606e-01   1.211703e-18   2.319080e-04   1.029210e-19   216
  4.141998e-01   1.748280e-18   5.619580e-09   1.340764e-19   96
  4.146649e-01   9.155527e-19   1.256576e-08   6.454465e-20   384
  4.162944e-01   8.663850e-19   2.314600e-04   3.927261e-20   492
  4.171676e-01   1.201881e-18   2.263480e-04   8.423230e-20   240
  4.181546e-01   9.811989e-19   2.298225e-04   5.878818e-20   312
  4.195176e-01   6.908406e-19   2.297469e-04   7.908366e-20   192
  4.203810e-01   8.979068e-19   2.226525e-04   5.609474e-20   504
  4.215265e-01   8.131355e-19   1.473998e-04   4.814852e-20   408
  4.224284e-01   6.434781e-19   4.515774e-04   4.260339e-20   168
  4.235571e-01   1.236776e-18   2.145032e-04   7.252189e-20   288
  4.245041e-01   8.987104e-19   2.238525e-04   5.690855e-20   288
  4.254743e-01   6.163406e-19   2.251410e-04   3.136230e-20   432
  4.268815e-01   7.527900e-19   2.129084e-04   5.511147e-20   216
  4.276334e-01   6.630435e-19   2.124592e-04   3.918460e-20   360
  4.289721e-01   6.832583e-19   2.073582e-04   3.980614e-20   312
  4.301803e-01   7.375695e-19   0.000000e+00   7.176980e-20   48
  4.308767e-01   7.797433e-19   2.223178e-04   4.231717e-20   432
  4.321240e-01   7.442951e-19   3.708284e-04   5.972333e-20   414
  4.328606e-01   7.534175e-19   0.000000e+00   4.966606e-20   312
  4.342347e-01   8.658686e-19   3.253813e-04   5.427209e-20   528
  4.351620e-01   8.987075e-19   1.707976e-04   6.220300e-20   264
  4.362761e-01   9.056021e-19   2.025191e-04   5.289167e-20   480
  4.377318e-01   7.194998e-19   0.000000e+00   5.508042e-20   288
  4.383604e-01   6.145780e-19   2.176005e-04   4.190820e-20   168
  4.395105e-01   9.181042e-19   3.444610e-04   4.812336e-20   504
  4.408036e-01   1.051681e-18   5.298191e-09   1.064254e-19   144
  4.416171e-01   5.359912e-19   2.212265e-04   2.058585e-20   464
  4.428396e-01   7.272264e-19   3.246624e-04   5.190244e-20   432
  4.434197e-01   6.177411e-19   0.000000e+00   5.526446e-20   192
  4.449189e-01   6.825876e-19   2.406833e-04   4.416471e-20   396
  4.458042e-01   4.979143e-19   2.162000e-04   3.138822e-20   288
  4.466990e-01   5.752473e-19   2.135686e-04   4.512766e-20   336
  4.481283e-01   6.789623e-19   1.352359e-04   4.372475e-20   432
  4.490354e-01   5.740268e-19   3.505126e-04   3.766669e-20   360
  4.500539e-01   6.693706e-19   2.073334e-04   3.153603e-20   384
  4.515004e-01   5.777361e-19   1.830116e-04   5.620816e-20   198
  4.521974e-01   5.959011e-19   2.080246e-04   3.715692e-20   552
  4.534970e-01   8.968049e-19   2.912202e-04   5.855956e-20   432
  4.545821e-01   6.596496e-19   6.422377e-09   6.538314e-20   168
  4.554927e-01   8.676576e-19   3.610065e-04   5.203839e-20   480
  4.566974e-01   5.109584e-19   6.357829e-09   3.687881e-20   120
  4.572396e-01   6.631247e-19   2.948545e-04   4.723873e-20   336
  4.585628e-01   5.600586e-19   2.080152e-04   3.044333e-20   672
  4.598711e-01   7.737566e-19   3.025866e-04   4.884487e-20   528
  4.604805e-01   3.739658e-19   0.000000e+00   2.547598e-20   168
  4.618883e-01   6.346254e-19   3.375333e-04   3.860479e-20   456
  4.627474e-01   7.809807e-19   2.061344e-04   7.885073e-20   168
  4.636392e-01   5.477042e-19   2.057643e-04   2.636320e-20   504
  4.651216e-01   3.637613e-19   2.647872e-04   2.637052e-20   336
  4.660180e-01   6.540652e-19   1.908802e-04   4.927349e-20   312
  4.670124e-01   5.127062e-19   1.865029e-04   2.691052e-20   504
