# power spectrum of hij
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.203366e-01   6.505393e-24   2.241224e-04   2.693534e-25   288
  3.214381e-01   8.054519e-24   0.000000e+00   1.078673e-24   24
  3.222890e-01   6.394213e-24   2.952626e-04   1.941960e-25   456
  3.238280e-01   7.679564e-24   0.000000e+00   7.284481e-25   48
  3.247789e-01   5.374576e-24   2.908218e-04   2.371896e-25   240
  3.258718e-01   6.000888e-24   2.939082e-04   2.707905e-25   216
  3.267908e-01   5.251315e-24   0.000000e+00   3.614682e-25   72
  3.273801e-01   5.336187e-24   1.015467e-08   2.909787e-25   168
  3.290441e-01   5.426905e-24   2.184577e-04   2.107006e-25   288
  3.299773e-01   5.642263e-24   2.890570e-04   3.352643e-25   168
  3.314762e-01   5.176394e-24   0.000000e+00   2.801798e-25   192
  3.320572e-01   4.977926e-24   3.746387e-09   2.503410e-25   144
  3.332162e-01   7.382041e-24   0.000000e+00   9.618184e-25   36
  3.341991e-01   5.146717e-24   2.639705e-04   1.838286e-25   342
  3.351389e-01   5.198824e-24   2.710657e-04   3.125645e-25   144
  3.363470e-01   5.005393e-24   2.842800e-04   1.830931e-25   384
  3.378125e-01   5.483467e-24   7.786718e-09   3.137657e-25   120
  3.385379e-01   4.616353e-24   2.534951e-04   1.889111e-25   264
  3.395201e-01   4.917827e-24   1.256576e-08   2.521329e-25   192
  3.404451e-01   4.139022e-24   2.731894e-04   2.338037e-25   152
  3.412191e-01   3.980717e-24   3.746387e-09   2.520888e-25   144
  3.428472e-01   4.119373e-24   1.768108e-04   2.241853e-25   216
  3.436008e-01   4.677572e-24   2.362665e-04   1.912313e-25   312
  3.449274e-01   4.054767e-24   2.738281e-04   2.011709e-25   240
  3.457090e-01   4.376837e-24   3.973643e-09   2.983981e-25   96
  3.471927e-01   4.381096e-24   2.617995e-04   2.177034e-25   144
  3.481071e-01   3.833800e-24   2.573258e-04   1.316153e-25   456
  3.495904e-01   4.035594e-24   0.000000e+00   2.644436e-25   120
  3.501414e-01   3.963003e-24   0.000000e+00   2.129197e-25   144
  3.512407e-01   4.302561e-24   0.000000e+00   1.030275e-24   24
  3.519456e-01   3.953788e-24   2.473498e-04   1.560002e-25   336
  3.531645e-01   3.860098e-24   2.727931e-04   2.390267e-25   198
  3.543067e-01   3.669912e-24   2.652756e-04   1.219292e-25   432
