# power spectrum of phi
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.351389e-01   2.769700e-13   2.710657e-04   2.500295e-14   144
  3.363470e-01   2.837447e-13   2.842800e-04   1.880580e-14   384
  3.378125e-01   2.241389e-13   7.786718e-09   2.929027e-14   120
  3.385379e-01   2.874172e-13   2.534951e-04   2.218233e-14   264
  3.395201e-01   2.566074e-13   1.256576e-08   3.183326e-14   192
  3.404451e-01   2.099887e-13   2.731894e-04   1.602533e-14   152
  3.412191e-01   2.616223e-13   3.746387e-09   2.674043e-14   144
  3.428472e-01   1.942572e-13   1.768108e-04   1.488333e-14   216
  3.436008e-01   2.518431e-13   2.362665e-04   1.595928e-14   312
  3.449274e-01   2.552221e-13   2.738281e-04   1.694015e-14   240
  3.457090e-01   2.090405e-13   3.973643e-09   2.008686e-14   96
  3.471927e-01   1.345623e-13   2.617995e-04   1.415425e-14   144
  3.481071e-01   2.017949e-13   2.573258e-04   1.062710e-14   456
  3.495904e-01   1.581658e-13   0.000000e+00   1.576066e-14   120
  3.501414e-01   2.330037e-13   0.000000e+00   2.386783e-14   144
  3.512407e-01   2.271123e-13   0.000000e+00   5.976143e-14   24
  3.519456e-01   1.726179e-13   2.473498e-04   1.083998e-14   336
  3.531645e-01   2.138451e-13   2.727931e-04   1.718081e-14   198
  3.543067e-01   2.068691e-13   2.652756e-04   1.274644e-14   432
  3.556041e-01   5.013757e-13   0.000000e+00   7.873384e-14   48
  3.562810e-01   1.882138e-13   2.341925e-04   1.326405e-14   384
  3.574963e-01   1.624405e-13   2.696052e-04   1.718226e-14   144
  3.585975e-01   2.685334e-13   2.676825e-04   2.087130e-14   264
  3.599147e-01   1.313352e-13   3.973643e-09   1.520487e-14   48
  3.607984e-01   1.686594e-13   2.545223e-04   1.276766e-14   276
  3.616510e-01   1.759887e-13   2.307176e-04   1.504979e-14   192
  3.627906e-01   1.794342e-13   2.592759e-04   9.490421e-15   552
  3.641741e-01   2.314052e-13   4.495664e-09   2.937404e-14   120
  3.649965e-01   1.255725e-13   2.624511e-04   7.752916e-15   216
  3.657587e-01   1.758461e-13   6.357829e-09   1.719738e-14   120
  3.671201e-01   1.754644e-13   2.584500e-04   1.016094e-14   408
  3.683844e-01   6.442472e-14   5.619580e-09   1.027622e-14   24
  3.691684e-01   1.590513e-13   2.610810e-04   9.099392e-15   384
  3.702633e-01   1.205003e-13   2.550855e-04   8.391517e-15   240
  3.712141e-01   1.398170e-13   2.569535e-04   1.030182e-14   168
  3.725471e-01   1.619273e-13   0.000000e+00   2.571922e-14   120
  3.734064e-01   1.691934e-13   2.678605e-04   1.219070e-14   350
  3.748037e-01   1.802658e-13   4.409502e-04   1.225522e-14   384
  3.756388e-01   2.314238e-13   0.000000e+00   3.238058e-14   144
  3.771752e-01   1.824720e-13   0.000000e+00   1.831790e-14   288
  3.779773e-01   1.532684e-13   2.524053e-04   1.368068e-14   336
  3.790686e-01   1.060912e-13   2.297941e-04   8.008822e-15   168
  3.797219e-01   1.669496e-13   1.015467e-08   1.266554e-14   336
  3.810732e-01   1.133406e-13   2.385126e-04   8.228092e-15   288
  3.818848e-01   1.757530e-13   2.247398e-04   1.168765e-14   264
  3.832590e-01   1.412371e-13   0.000000e+00   1.090049e-14   240
  3.837616e-01   1.356131e-13   5.619580e-09   1.673557e-14   96
  3.855656e-01   1.444031e-13   3.056310e-04   8.361152e-15   360
  3.864075e-01   1.580793e-13   2.253025e-04   1.708306e-14   168
  3.874713e-01   1.374769e-13   2.456032e-04   7.545356e-15   456
  3.887523e-01   1.795869e-13   4.995182e-09   2.306803e-14   108
  3.894728e-01   1.011834e-13   2.464311e-04   8.971177e-15   264
  3.903716e-01   1.195260e-13   2.198567e-04   8.006860e-15   264
  3.916025e-01   1.330995e-13   2.074668e-04   8.551091e-15   312
  3.931351e-01   1.594180e-13   1.541705e-04   1.437381e-14   270
  3.937775e-01   1.651215e-13   1.957388e-04   1.565745e-14   240
  3.949323e-01   1.527262e-13   2.421536e-04   1.526925e-14   384
  3.956334e-01   1.243886e-13   5.619580e-09   1.119423e-14   192
  3.969952e-01   1.467485e-13   1.942960e-04   1.358785e-14   240
  3.977852e-01   1.465447e-13   2.397927e-04   1.152525e-14   336
  3.992708e-01   1.343941e-13   2.413972e-04   8.165896e-15   480
  4.004761e-01   1.666314e-13   9.176735e-09   2.355426e-14   72
  4.011493e-01   1.235160e-13   2.353842e-04   1.103803e-14   240
  4.020650e-01   1.235141e-13   2.212289e-04   9.494795e-15   312
  4.031147e-01   9.251564e-14   2.390954e-04   6.167712e-15   240
  4.047009e-01   1.317141e-13   1.816506e-04   7.792575e-15   408
  4.053288e-01   1.147963e-13   1.663482e-04   7.430970e-15   336
  4.065560e-01   1.403457e-13   2.112212e-04   1.354915e-14   264
  4.071591e-01   6.390796e-14   0.000000e+00   4.421864e-15   144
  4.088370e-01   1.010236e-13   2.927651e-04   6.076039e-15   464
  4.097211e-01   9.297457e-14   2.328083e-04   8.148031e-15   168
  4.105939e-01   7.770437e-14   2.120376e-04   5.381822e-15   336
  4.121713e-01   1.019737e-13   2.227870e-04   5.525315e-15   414
  4.130606e-01   1.531235e-13   2.319080e-04   1.784309e-14   216
  4.141998e-01   1.599549e-13   5.619580e-09   2.237437e-14   96
  4.146649e-01   1.234858e-13   1.256576e-08   1.043335e-14   384
  4.162944e-01   1.161211e-13   2.314600e-04   7.883377e-15   492
  4.171676e-01   1.630241e-13   2.263480e-04   1.510292e-14   240
  4.181546e-01   9.209623e-14   2.298225e-04   5.339863e-15   312
  4.195176e-01   8.274567e-14   2.297469e-04   9.825375e-15   192
  4.203810e-01   9.304705e-14   2.226525e-04   6.759310e-15   504
  4.215265e-01   9.195679e-14   1.473998e-04   7.071619e-15   408
  4.224284e-01   8.185299e-14   4.515774e-04   7.263384e-15   168
  4.235571e-01   1.129041e-13   2.145032e-04   7.135402e-15   288
  4.245041e-01   1.154178e-13   2.238525e-04   1.002855e-14   288
  4.254743e-01   7.868576e-14   2.251410e-04   6.539231e-15   432
  4.268815e-01   8.534330e-14   2.129084e-04   6.922338e-15   216
  4.276334e-01   8.592303e-14   2.124592e-04   7.241996e-15   360
  4.289721e-01   9.953915e-14   2.073582e-04   8.361986e-15   312
  4.301803e-01   1.421495e-13   0.000000e+00   1.980951e-14   48
  4.308767e-01   8.701460e-14   2.223178e-04   5.630406e-15   432
  4.321240e-01   7.840251e-14   3.708284e-04   4.956633e-15   414
  4.328606e-01   9.110752e-14   0.000000e+00   7.091041e-15   312
  4.342347e-01   9.355717e-14   3.253813e-04   6.683177e-15   528
  4.351620e-01   1.186972e-13   1.707976e-04   9.193733e-15   264
  4.362761e-01   1.048272e-13   2.025191e-04   8.266359e-15   480
  4.377318e-01   1.002996e-13   0.000000e+00   1.047038e-14   288
  4.383604e-01   8.066385e-14   2.176005e-04   7.143332e-15   168
  4.395105e-01   9.191884e-14   3.444610e-04   5.314431e-15   504
  4.408036e-01   1.587360e-13   5.298191e-09   1.993055e-14   144
  4.416171e-01   6.789996e-14   2.212265e-04   3.709290e-15   464
  4.428396e-01   8.693923e-14   3.246624e-04   6.758220e-15   432
  4.434197e-01   9.050649e-14   0.000000e+00   1.145631e-14   192
  4.449189e-01   7.626311e-14   2.406833e-04   7.149928e-15   396
  4.458042e-01   5.911817e-14   2.162000e-04   3.942605e-15   288
  4.466990e-01   6.840411e-14   2.135686e-04   6.304111e-15   336
  4.481283e-01   7.060493e-14   1.352359e-04   4.502042e-15   432
  4.490354e-01   6.899071e-14   3.505126e-04   5.122631e-15   360
  4.500539e-01   6.659827e-14   2.073334e-04   3.779576e-15   384
