# power spectrum of phi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.242115e-02   2.387756e-11   3.039807e-05   7.865867e-13   1536
  4.258138e-02   1.976548e-11   3.376880e-05   5.957091e-13   1760
  4.270554e-02   1.904506e-11   3.756121e-05   5.978912e-13   1824
  4.284911e-02   2.003596e-11   3.152085e-05   6.598565e-13   1560
  4.298726e-02   2.239861e-11   3.620465e-05   6.901106e-13   1926
  4.311718e-02   2.121254e-11   2.574627e-05   6.957071e-13   1272
  4.323578e-02   2.234821e-11   4.326657e-05   7.246727e-13   1848
  4.339166e-02   1.985966e-11   3.495567e-05   6.252067e-13   1908
  4.351023e-02   2.249335e-11   3.409464e-05   7.459667e-13   1488
  4.363533e-02   1.820690e-11   3.845143e-05   5.456745e-13   1800
  4.377096e-02   1.951500e-11   3.848934e-05   6.029118e-13   1752
  4.390086e-02   2.048259e-11   4.092726e-05   7.228770e-13   1368
  4.403087e-02   1.721511e-11   3.846377e-05   4.893275e-13   2016
  4.417385e-02   1.932235e-11   4.062719e-05   6.525323e-13   1542
  4.430581e-02   2.065108e-11   3.978500e-05   6.293199e-13   2184
  4.445188e-02   2.151003e-11   3.639425e-05   6.842831e-13   1776
  4.457806e-02   2.100353e-11   4.160412e-05   7.560952e-13   1568
  4.469833e-02   1.762952e-11   3.801003e-05   5.512352e-13   2040
  4.482920e-02   1.865327e-11   4.063611e-05   5.355268e-13   1704
  4.496619e-02   1.967608e-11   4.073474e-05   7.148437e-13   1512
  4.509536e-02   1.638979e-11   3.474685e-05   4.672315e-13   2028
  4.524048e-02   1.740473e-11   4.191363e-05   5.033352e-13   1968
  4.537317e-02   1.854272e-11   4.251511e-05   6.427084e-13   1854
  4.550302e-02   1.891315e-11   4.052999e-05   6.649530e-13   1632
  4.563608e-02   1.792326e-11   4.164804e-05   5.646546e-13   2424
  4.577401e-02   1.790221e-11   4.169136e-05   5.929950e-13   1560
  4.589060e-02   1.789014e-11   3.939829e-05   6.100374e-13   1728
  4.603149e-02   1.773906e-11   4.205586e-05   5.501148e-13   2088
  4.617330e-02   1.755195e-11   4.003268e-05   5.704662e-13   1968
  4.630374e-02   1.508841e-11   3.963620e-05   4.513176e-13   2256
  4.643455e-02   1.733483e-11   3.524097e-05   5.765761e-13   1728
  4.657111e-02   1.641268e-11   3.474008e-05   5.734388e-13   1416
  4.669209e-02   1.720979e-11   3.662300e-05   4.891030e-13   2246
  4.682906e-02   1.794951e-11   4.055957e-05   5.866129e-13   2148
  4.696011e-02   1.626496e-11   3.426081e-05   5.584649e-13   1680
  4.708345e-02   1.737545e-11   4.331283e-05   6.016415e-13   2280
  4.723171e-02   1.513637e-11   4.033380e-05   4.552292e-13   2352
  4.737018e-02   1.533838e-11   3.389045e-05   5.453970e-13   1632
  4.747973e-02   1.662630e-11   3.877968e-05   5.900413e-13   1968
  4.763007e-02   1.403984e-11   3.978797e-05   4.590277e-13   2112
  4.776947e-02   1.406146e-11   2.988778e-05   3.829246e-13   2208
  4.790493e-02   1.630799e-11   3.013587e-05   6.143167e-13   1974
  4.801184e-02   1.710512e-11   2.948107e-05   5.696179e-13   1944
  4.815628e-02   1.519830e-11   3.335444e-05   5.078378e-13   2160
  4.828147e-02   1.452245e-11   3.119393e-05   4.936485e-13   2040
  4.841676e-02   1.526400e-11   4.364102e-05   4.815937e-13   2352
  4.855552e-02   1.466663e-11   3.625519e-05   4.910535e-13   1836
  4.868217e-02   1.411636e-11   3.867534e-05   4.409719e-13   2352
  4.882436e-02   1.321646e-11   4.056520e-05   4.612338e-13   2008
  4.895471e-02   1.460135e-11   3.990633e-05   3.892919e-13   2464
  4.910006e-02   1.377214e-11   3.218620e-05   4.539724e-13   2118
  4.921928e-02   1.346927e-11   3.235521e-05   5.243378e-13   1848
  4.934199e-02   1.590216e-11   4.281651e-05   5.475728e-13   2280
  4.949021e-02   1.467629e-11   4.072874e-05   4.693605e-13   2472
  4.962871e-02   1.290547e-11   2.721777e-05   3.930176e-13   2280
  4.974498e-02   1.338312e-11   3.326914e-05   4.300310e-13   1992
  4.987037e-02   1.333880e-11   3.497611e-05   4.566392e-13   2184
  5.001496e-02   1.218491e-11   4.219327e-05   3.501211e-13   2352
  5.015428e-02   1.229610e-11   4.446417e-05   3.428309e-13   2496
  5.029070e-02   1.292629e-11   4.153005e-05   4.709480e-13   1770
  5.041307e-02   1.363479e-11   3.583387e-05   4.460283e-13   2568
  5.056016e-02   1.320824e-11   4.395171e-05   4.559289e-13   2712
  5.069387e-02   1.350603e-11   3.490401e-05   4.296179e-13   2448
  5.082739e-02   1.294013e-11   2.942229e-05   5.069779e-13   2064
  5.093815e-02   1.295768e-11   3.105589e-05   4.389251e-13   1944
  5.108176e-02   1.271432e-11   3.836543e-05   4.024159e-13   2480
  5.122827e-02   1.158739e-11   4.167612e-05   3.233873e-13   2880
  5.135803e-02   1.101006e-11   3.997838e-05   3.460385e-13   2304
  5.149357e-02   1.124970e-11   3.673025e-05   3.606623e-13   1806
  5.161376e-02   1.341826e-11   3.602117e-05   4.442301e-13   2856
  5.176436e-02   1.351682e-11   3.454539e-05   4.110117e-13   2568
  5.187898e-02   1.239480e-11   3.465861e-05   4.651726e-13   2112
  5.200371e-02   1.290866e-11   3.338235e-05   4.441503e-13   2028
  5.213754e-02   1.161547e-11   3.951487e-05   3.740078e-13   2712
  5.227342e-02   1.122691e-11   4.257104e-05   3.235018e-13   2952
  5.241946e-02   1.051817e-11   3.289335e-05   3.864187e-13   2112
  5.253752e-02   1.008853e-11   3.854933e-05   2.994228e-13   2520
  5.267934e-02   1.012496e-11   3.718159e-05   3.205049e-13   2376
  5.280850e-02   1.223408e-11   2.980600e-05   4.016180e-13   2526
  5.294258e-02   1.275555e-11   3.709278e-05   4.279090e-13   2664
  5.307533e-02   1.188117e-11   4.424111e-05   4.232786e-13   2408
  5.320257e-02   1.089109e-11   3.543885e-05   3.753362e-13   2568
  5.333234e-02   1.067807e-11   3.341247e-05   3.198877e-13   2904
  5.347313e-02   1.079168e-11   3.748974e-05   3.691062e-13   2544
  5.360688e-02   1.001402e-11   2.761377e-05   3.528781e-13   2160
  5.373309e-02   1.091046e-11   4.774103e-05   3.534995e-13   2652
  5.387251e-02   8.890077e-12   3.780107e-05   2.438313e-13   2784
  5.400667e-02   1.184053e-11   3.732966e-05   4.059269e-13   2694
  5.414568e-02   1.047829e-11   3.354893e-05   3.437965e-13   2952
  5.426646e-02   1.092457e-11   3.177694e-05   4.500508e-13   2208
  5.438951e-02   1.231845e-11   3.386795e-05   4.491005e-13   2304
  5.452686e-02   1.079354e-11   4.404153e-05   3.447870e-13   3504
  5.468704e-02   1.088608e-11   3.566199e-05   4.256267e-13   2616
  5.481197e-02   9.064308e-12   3.483888e-05   2.804521e-13   2664
  5.493231e-02   1.010407e-11   3.236837e-05   3.645349e-13   2448
  5.505358e-02   9.585327e-12   4.507847e-05   3.067009e-13   2472
  5.519625e-02   9.290857e-12   3.583995e-05   2.932816e-13   3134
  5.533052e-02   1.108569e-11   3.919837e-05   4.331595e-13   2616
  5.546459e-02   1.007019e-11   3.175220e-05   3.382249e-13   2712
  5.560251e-02   1.055506e-11   3.641518e-05   3.491683e-13   3204
  5.573433e-02   1.068419e-11   4.193935e-05   3.649264e-13   2760
